"SIF_STR","NAZIV","NASLOV","POSTA","KRAJ","TEKST","NAZIV1","SKUP","X","Y","TOT_DIST_km","TOT_TIME_min","TOT_TIME_h_min"
6433,"ZAVOD ZA ZAPOSLOVANJE - OS CELJE","LJUBLJANSKA CESTA 14",3000,"CELJE","OSTALO","PE LJUBLJANA","3000 LJUBLJANSKA CESTA 14","15,2598216","46,23241325",148,154,02:34
6427,"ZAVOD ZA ZAPOSLOVANJE - UD CELJE","GLEDALIŠKI TRG 7",3000,"CELJE","OSTALO","PE LJUBLJANA","3000 GLEDALIŠKI TRG 7","15,26127766","46,23052945",148,154,02:34
6427,"ZAVOD ZA ZAPOSLOVANJE - UD CELJE","GLEDALIŠKI TRG 7",3000,"CELJE","OSTALO","PE LJUBLJANA","3000 GLEDALIŠKI TRG 7","15,26127766","46,23052945",148,154,02:34
6429,"ZAVOD ZA ZAPOSLOVANJE - UD LAŠKO","KIDRIČEVA ULICA 5",3270,"LAŠKO","OSTALO","PE LJUBLJANA","3270 KIDRIČEVA ULICA 5","15,23683162","46,15396999",175,175,02:55
6610,"ZAVOD ZA ZAPOSLOVANJE - UD METLIKA","ČRNOMALJSKA 1",8330,"METLIKA","OSTALO","PE LJUBLJANA","8330 ČRNOMALJSKA 1","15,31596379","45,64606219",187,186,03:06
6430,"ZAVOD ZA ZAPOSLOVANJE - UD ŠENTJUR","ULICA LEONA DOBROTINŠKA 3",3230,"ŠENTJUR","OSTALO","PE LJUBLJANA","3230 LEONA DOBROTINŠKA 3","15,39401532","46,21498626",175,182,03:02
6432,"ZAVOD ZA ZAPOSLOVANJE - UD SLOVENSKE KONJICE","STARI TRG36",3210,"SLOVENSKE KONJICE","OSTALO","PE LJUBLJANA","3210 STARI TRG 36","15,42148568","46,33706223",198,189,03:09
6432,"ZAVOD ZA ZAPOSLOVANJE - UD SLOVENSKE KONJICE","STARI TRG36",3210,"SLOVENSKE KONJICE","OSTALO","PE LJUBLJANA","3210 STARI TRG 36","15,42148568","46,33706223",198,189,03:09
6431,"ZAVOD ZA ZAPOSLOVANJE - UD ŠMARJE PRI JELŠAH","ROGAŠKA CESTA 40A",3240,"ŠMARJE PRI JELŠAH","OSTALO","PE LJUBLJANA","3240 ROGAŠKA CESTA 40A","15,52535685","46,23062428",200,210,03:30
6431,"ZAVOD ZA ZAPOSLOVANJE - UD ŠMARJE PRI JELŠAH","ROGAŠKA CESTA 40A",3240,"ŠMARJE PRI JELŠAH","OSTALO","PE LJUBLJANA","3240 ROGAŠKA CESTA 40A","15,52535685","46,23062428",200,210,03:30
6428,"ZAVOD ZA ZAPOSLOVANJE - UD ŽALEC","AŠKERČEVA 4A",3310,"ŽALEC","OSTALO","PE LJUBLJANA","3310 AŠKERČEVA 4A","15,16403114","46,25262049",130,131,02:11
6428,"ZAVOD ZA ZAPOSLOVANJE - UD ŽALEC","AŠKERČEVA 4A",3310,"ŽALEC","OSTALO","PE LJUBLJANA","3310 AŠKERČEVA 4A","15,16403114","46,25262049",130,131,02:11
6548,"ZAVOD ZA ZAPOSLOVANJE - Urad za delo  Brežice","ČERNELČEVA 3A",8250,"BREŽICE","OSTALO","PE LJUBLJANA","8250 ČERNELČEVA 3A","15,59250839","45,90732462",204,196,03:16
6547,"ZAVOD ZA ZAPOSLOVANJE - Urad za delo  Krško","DALMATINOVA  ULICA 8",8270,"KRŠKO","OSTALO","PE LJUBLJANA","8270 DALMATINOVA 8","15,48625038","45,96330862",191,192,03:12
6257,"ZAVOD ZA ZAPOSLOVANJE - urad za delo Ajdovšči","GREGORČIČEVA ULICA 18",5270,"AJDOVŠČINA","OSTALO","PE LJUBLJANA","5270 GREGORČIČEVA ULICA 18","13,90330228","45,88841839",163,170,02:50
6245,"ZAVOD ZA ZAPOSLOVANJE DOMŽALE","LJUBLJANSKA 80",1230,"DOMŽALE","OSTALO","PE LJUBLJANA","1230 LJUBLJANSKA 80","14,59343994","46,14044751",25,43,00:43
6382,"ZAVOD ZA ZAPOSLOVANJE OBMOČNA SLUŽA TRBOVLJE","ULICA 1.JUNIJA 19",1420,"TRBOVLJE","OSTALO","PE LJUBLJANA","1420 1. JUNIJA 19","15,04349572","46,15082716",122,153,02:33
6382,"ZAVOD ZA ZAPOSLOVANJE OBMOČNA SLUŽA TRBOVLJE","ULICA 1.JUNIJA 19",1420,"TRBOVLJE","OSTALO","PE LJUBLJANA","1420 1. JUNIJA 19","15,04349572","46,15082716",122,153,02:33
6381,"ZAVOD ZA ZAPOSLOVANJE OBMOČNA SLUŽA TRBOVLJE","SALLAUMINES 2",1420,"TRBOVLJE","OSTALO","PE LJUBLJANA","1420 SALLAUMINES 2","15,05144829","46,15470164",124,155,02:35
6382,"ZAVOD ZA ZAPOSLOVANJE OBMOČNA SLUŽA TRBOVLJE","ULICA 1.JUNIJA 19",1420,"TRBOVLJE","OSTALO","PE LJUBLJANA","1420 1. JUNIJA 19","15,04349572","46,15082716",122,153,02:33
6380,"ZAVOD ZA ZAPOSLOVANJE URAD ZA DELO HRASTNIK","CESTA 3. JULIJA 1B",1430,"HRASTNIK","OSTALO","PE LJUBLJANA","1430 CESTA 3. JULIJA 1B","15,08450577","46,14903102",128,161,02:41
6378,"ZAVOD ZA ZAPOSLOVANJE URAD ZA DELO LITIJA","JEREBOVA 14",1270,"LITIJA","OSTALO","PE LJUBLJANA","1270 JEREBOVA 14","14,83097255","46,05731918",72,114,01:54
4648,"ZAVOD ZA ZDRAVSTVENO VARSTVO","ZALOŠKA CESTA 29",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ZALOŠKA CESTA 29","14,52863654","46,05451565",0,1,00:01
2395,"ZAVODI SVETEGA STANISLAVA","ŠTULA 23",1000,"LJUBLJANA-dosta","SLOPAK - KU 1","PE LJUBLJANA","1000 ŠTULA 23","14,47109882","46,09686858",13,28,00:28
6260,"ZDRAVNIŠKA ZBORNICA SLOVENIJE","DUNAJSKA CESTA 162",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 DUNAJSKA CESTA 162","14,5142263","46,08416574",10,35,00:35
6576,"ZDRAVSTVENI DOM CERKNICA","CESTA 4. MAJA 17",1380,"CERKNICA","OSTALO","PE LJUBLJANA","1380 CESTA 4. MAJA 17","14,36578801","45,79121765",96,111,01:51
2396,"ZDRAVSTVENI DOM DOMŽALE","MESTNI TRG 2",1230,"DOMŽALE-dostava","SLOPAK - KU 1","PE LJUBLJANA","1230 MESTNI TRG 2","14,596294","46,13955783",25,43,00:43
722,"ZDRAVSTVENI DOM KAMNIK","NOVI TRG 26",1240,"KAMNIK","SLOPAK - KU 1","PE LJUBLJANA","1240 NOVI TRG 26","14,6132747","46,22138515",43,74,01:14
5852,"ZDRAVSTVENI DOM KAMNIK - slopak","NOVI TRG 26",1240,"KAMNIK","SLOPAK - KU 2","PE LJUBLJANA","1240 NOVI TRG 26","14,6132747","46,22138515",43,74,01:14
5035,"ZDRAVSTVENI DOM LJUBLJANA","METELKOVA 9",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 METELKOVA 9","14,51516519","46,05658297",2,5,00:05
4954,"ZDRAVSTVENI DOM LJUBLJANA","KRŽIČEVA 10",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 KRŽIČEVA 10","14,51104902","46,06465439",4,17,00:17
5035,"ZDRAVSTVENI DOM LJUBLJANA","METELKOVA 9",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 METELKOVA 9","14,51516519","46,05658297",2,5,00:05
5035,"ZDRAVSTVENI DOM LJUBLJANA","METELKOVA 9",1000,"LJUBLJANA-dosta","SLOPAK - KU 2","PE LJUBLJANA","1000 METELKOVA 9","14,51516519","46,05658297",2,5,00:05
4953,"ZDRAVSTVENI DOM LJUBLJANA - ČRNUČE","PRIMOŽIČEVA 2",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 PRIMOŽIČEVA 2","14,53166226","46,10342111",15,31,00:31
2398,"ZDRAVSTVENI DOM LJUBLJANA - RUDNIK","RAKOVNIŠKA 4",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 RAKOVNIŠKA 4","14,52360767","46,03659851",9,37,00:37
5013,"ZDRAVSTVENI DOM LJUBLJANA - RUDNIK","RAKOVNIŠKA 4",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 RAKOVNIŠKA 4","14,52360767","46,03659851",9,37,00:37
5483,"ZDRAVSTVENI DOM LJUBLJANA - ŠIŠKA","DERČEVA ULICA 5",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 DERČEVA ULICA 5","14,48800598","46,06845884",10,37,00:37
5483,"ZDRAVSTVENI DOM LJUBLJANA - ŠIŠKA","DERČEVA ULICA 5",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 DERČEVA ULICA 5","14,48800598","46,06845884",10,37,00:37
5483,"ZDRAVSTVENI DOM LJUBLJANA - ŠIŠKA","DERČEVA ULICA 5",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 DERČEVA ULICA 5","14,48800598","46,06845884",10,37,00:37
2397,"ZDRAVSTVENI DOM LJUBLJANA - VIČ - RUDNIK","ŠESTOVA ULICA 10",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 ŠESTOVA ULICA 10","14,48718907","46,04631196",13,53,00:53
5014,"ZDRAVSTVENI DOM LJUBLJANA - VIČ - RUDNIK","ŠESTOVA ULICA 10",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 ŠESTOVA ULICA 10","14,48718907","46,04631196",13,53,00:53
3996,"ZDRAVSTVENI INŠPEKTORAT","PARMOVA 33",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 PARMOVA 33","14,50409605","46,06162833",6,21,00:21
2972,"ZDRUŽENJE BANK SLOVENIJE","ŠUBIČEVA 2",1000,"LJUBLJANA-dosta","OSTALO","PE LJUBLJANA","1000 ŠUBIČEVA 2","14,50230296","46,05112929",8,33,00:33
3031,"ZDRUŽENJE BANK SLOVENIJE","KONGRESNI TRG 4",1000,"LJUBLJANA-dosta","OSTALO","PE LJUBLJANA","1000 KONGRESNI TRG 4","14,50494469","46,05051089",4,11,00:11
6209,"ZDRUŽENJE BORCEV NOB MOSTE POLJE","OB LJUBLJANICI 42",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 OB LJUBLJANICI 42","14,53386856","46,05475297",1,3,00:03
6585,"ZDRUŽENJE DELODAJALCEV SLOVENIJE","DIMIČEVA ULICA 9",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 DIMIČEVA ULICA 9","14,51428343","46,07171328",6,21,00:21
4853,"ZDRUŽENJE IZBRAŽEVALNIH INST.","KOPRSKA 94",1000,"LJUBLJANA-dosta","OSTALO","PE LJUBLJANA","1000 KOPRSKA 94","14,4832167","46,03438119",16,68,01:08
6045,"ZDRUŽENJE MULTIPLE SKLEROZE SLOVENIJE","MAROLTOVA ULICA 14",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 MAROLTOVA ULICA 14","14,51702498","46,08053352",8,30,00:30
6239,"Združenje SAZAS","ŠPRUHA 19",1236,"TRZIN","OSTALO","PE LJUBLJANA","1236 ŠPRUHA 19","14,54634941","46,11851504",16,25,00:25
5565,"ZDRUŽENJE ZDRAVSTVENIH ZAVODOV SLOVENIJE","NJEGOŠEVA 8",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 NJEGOŠEVA 8","14,51930294","46,05484583",1,4,00:04
2300,"ZELENI TRIKOTNIK (PARKS 1)","ŠMARTINSKA 55",1000,"LJUBLJANA-dosta","OSTALO","PE LJUBLJANA","1000 ŠMARTINSKA 55","14,52772436","46,06453528",1,4,00:04
2489,"ŽELEZNIŠKA TISKARNA","HLADILNIŠKA POT 28",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 HLADILNIŠKA POT 28","14,60823652","46,06308375",20,43,00:43
2489,"ŽELEZNIŠKA TISKARNA","HLADILNIŠKA POT 28",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 HLADILNIŠKA POT 28","14,60823652","46,06308375",20,43,00:43
3305,"ŽELEZNIŠKI ZDRAVSTVENI DOM","CELOVŠKA CESTA 4",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 CELOVŠKA CESTA 4","14,50122667","46,05730601",6,23,00:23
3305,"ŽELEZNIŠKI ZDRAVSTVENI DOM","CELOVŠKA CESTA 4",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 CELOVŠKA CESTA 4","14,50122667","46,05730601",6,23,00:23
6298,"ŽELEZNIŠKI ZDRAVSTVENI DOM - uničevanje","CELOVŠKA CESTA 4",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 CELOVŠKA CESTA 4","14,50122667","46,05730601",6,23,00:23
4767,"ŽELVA LJUBLJANA d.o.o.","SAMOVA 9",1000,"LJUBLJANA-dosta","OSTALO","PE LJUBLJANA","1000 SAMOVA 9","14,50740528","46,06741907",6,21,00:21
6300,"ŽELVA LJUBLJANA d.o.o. - slopak","SAMOVA 9",1000,"LJUBLJANA","SLOPAK - KU 2","PE LJUBLJANA","1000 SAMOVA 9","14,50740528","46,06741907",6,21,00:21
6206,"ZGODOVINSKI ARHIV LJUBLJANA","MESTNI TRG 27",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 MESTNI TRG 27","14,5070947","46,04996229",4,10,00:10
6333,"ŽIMA D.D.","STANTETOVA ULICA 9",1295,"IVANČNA GORICA","OSTALO","PE LJUBLJANA","1295 STANTETOVA ULICA 9","14,80276865","45,9372446",64,74,01:14
5569,"ŽITO - CENTRALNO SKLADIŠČE","ŠMARTINSKA 154",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŠMARTINSKA 154","14,54838919","46,06974712",8,12,00:12
2400,"ŽIVALSKI VRT LJUBLJANA","VEČNA POT 70",1000,"LJUBLJANA-dosta","SLOPAK - KU 1","PE LJUBLJANA","1000 VEČNA POT 70","14,47215171","46,05276705",14,48,00:48
2400,"ŽIVALSKI VRT LJUBLJANA","VEČNA POT 70",1000,"LJUBLJANA","SLOPAK - KU 1","PE LJUBLJANA","1000 VEČNA POT 70","14,47215171","46,05276705",14,48,00:48
4420,"ZMAJČKOV BUTIK d.o.o.","KOPRSKA 100",1000,"LJUBLJANA-dosta","OSTALO","PE LJUBLJANA","1000 KOPRSKA 100","14,48325741","46,03277979",17,70,01:10
6031,"ZMAS PRINT D.O.O.","GABRSKO 11A",1420,"TRBOVLJE","OSTALO","PE LJUBLJANA","1420 GABRSKO 11A","15,05564829","46,17211872",126,158,02:38
2026,"ZPIZ","KOLODVORSKA 15",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KOLODVORSKA 15","14,5097202","46,0570367",3,8,00:08
3711,"ZRC SAZU","NOVI TRG 2",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 NOVI TRG 2","14,50471205","46,04761263",8,33,00:33
3763,"ZRMK HOLDING","SREDNJE GAMELJNE 41",1000,"LJUBLJANA-dosta","OSTALO","PE LJUBLJANA","1000 SREDNJE GAMELJNE 41","14,49920228","46,12992581",25,50,00:50
3163,"ZŠAM AVTO ŠOLA d.o.o.","KOTNIKOVA 32",1000,"LJUBLJANA-dosta","OSTALO","PE LJUBLJANA","1000 KOTNIKOVA 32","14,51474834","46,05695911",2,6,00:06
5756,"ZSKSS - FRANČIŠKANSKI SAMOSTAN","FRANČIŠKANSKI TRG 2",1240,"KAMNIK","OSTALO","PE LJUBLJANA","1240 FRANČIŠKANSKI TRG 2","14,61108844","46,22629034",44,76,01:16
6451,"ŽUPNIJSKI ZAVOD SV. MARTINA- BARAGOV VRTEC","BARAGOV TRG 1",4000,"KRANJ","OSTALO","PE LJUBLJANA","4000 BARAGOV TRG 1","14,34677668","46,23237785",60,77,01:17
3856,"ŽURNAL MEDIA, d.o.o.","BRAVNIČARJEVA ULICA 13",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 BRAVNIČARJEVA ULICA 13","14,48105766","46,0843984",10,21,00:21
5734,"ŽURNAL MEDIA, d.o.o.","KURILNIŠKA 18",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KURILNIŠKA 18","14,50224723","46,06024368",6,22,00:22
6488,"ŽURNAL, d.o.o.","ŠMARTINSKA CESTA 28",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ŠMARTINSKA CESTA 28","14,52103143","46,05822718",1,3,00:03
6167,"ZVEZA BANK POD. LJUBLJANA","BRAVNIČARJEVA 13",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 BRAVNIČARJEVA 13","14,48105766","46,0843984",10,21,00:21
5968,"ZVEZA DELOVNIH INVALIDOV SLOVENIJE","DUNAJSKA CESTA 101",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 DUNAJSKA CESTA 101","14,51049488","46,07327176",7,24,00:24
3332,"ZVEZA DRUŠTEV ENERGETIKOV SLOV","ULICA JANEZA PAVLA II. 12",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 ULICA JANEZA PAVLA II. 12","14,51417085","46,0490927",3,8,00:08
3241,"ZVEZA DRUŠTEV MEDICINSKIH SESTER","OB ŽELEZNICI 30",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 OB ŽELEZNICI 30","14,53719852","46,0599311",1,4,00:04
5859,"ZVEZA GLASBENE MLADINE SLOVENIJE","KERSNIKOVA ULICA 4",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KERSNIKOVA ULICA 4","14,5040197","46,05569854",4,10,00:10
5856,"ZVEZA GOZDARSKIH DRUŠTEV","VEČNA POT 2",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VEČNA POT 2","14,47996002","46,05246981",12,42,00:42
6196,"ZVEZA KULTURNIH DRUŠTEV GROSUPLJE","ADAMIČEVA 16",1290,"GROSUPLJE","OSTALO","PE LJUBLJANA","1290 ADAMIČEVA 16","14,65792963","45,95652946",33,49,00:49
3189,"ZVEZA LJUDSKIH UNIV. SLOVENIJE","POD JEŽAMI 8",1000,"LJUBLJANA-dosta","OSTALO","PE LJUBLJANA","1000 POD JEŽAMI 8","14,52925505","46,05778434",0,0,00:00
5566,"ZVEZA POTROŠNIKOV SLOVENIJE","FRANKOPANSKA ULICA 5",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 FRANKOPANSKA ULICA 5","14,4972208","46,06152642",7,27,00:27
4494,"ZVEZA ŠTUDENTSKIH KLUBOV SLOVENIJE","TRŽAŠKA 42",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TRŽAŠKA 42","14,48513395","46,04498009",14,57,00:57
5556,"ZVEZA TURISTIČNIH DRUŠTEV","VOŠNJAKOVA ULICA 5",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 VOŠNJAKOVA ULICA 5","14,50269404","46,05652959",6,22,00:22
3620,"ZVEZA ZA TEHNIČNO KULTURO SLOVENIJE","LEPI POT 6",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LEPI POT 6","14,49414705","46,04563203",11,46,00:46
3769,"ZVEZA ZŠAM SLOVENIJE","LETALIŠKA 16",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LETALIŠKA 16","14,55757866","46,061829",9,14,00:14
750,"ZZZS","MIKLOŠIČEVA 24",1000,"LJUBLJANA-dosta","OSTALO","PE LJUBLJANA","1000 MIKLOŠIČEVA 24","14,50769572","46,05505755",3,9,00:09
5461,"ZZZS","MALA ULICA 3",1101,"LJUBLJANA","OSTALO","PE LJUBLJANA","1101 MALA 3","14,50766505","46,05268203",4,9,00:09
5218,"ZZZS","MIKLOŠIČEVA 24",1000,"LJUBLJANA-dosta","OSTALO","PE LJUBLJANA","1000 MIKLOŠIČEVA 24","14,50769572","46,05505755",3,9,00:09
4262,"ZZZS","GRADNIKOVE BRIGADE 1",5000,"NOVA GORICA","OSTALO","PE LJUBLJANA","5000 GRADNIKOVE BRIGADE 1","13,64606462","45,95801554",224,221,03:41
750,"ZZZS","MIKLOŠIČEVA 24",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 MIKLOŠIČEVA 24","14,50769572","46,05505755",3,9,00:09
5218,"ZZZS","MIKLOŠIČEVA 24",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 MIKLOŠIČEVA 24","14,50769572","46,05505755",3,9,00:09
5461,"ZZZS","MALA ULICA 3",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 MALA ULICA 3","14,50766505","46,05268203",4,9,00:09
5878,"ZZZS - DOMŽALE","LJUBLJANSKA CESTA 70",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 LJUBLJANSKA 70","14,29974396","46,02207914",63,98,01:38
5894,"ZZZS - GROSUPLJE","KOLODVORSKA CESTA 4",1290,"GROSUPLJE","OSTALO","PE LJUBLJANA","1290 KOLODVORSKA CESTA 4","14,65372281","45,95672381",32,48,00:48
6436,"OŠ. PRESTRANEK","CESTA 25. MAJA 14 A",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","6258 ULICA 25. MAJA 14A","14,18293085","45,7314633",110,108,01:48
5858,"RIMA d.o.o.","CESTA 30 AVGUSTA 4",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1260 CESTA 30. AVGUSTA 4","14,59067608","46,05006588",19,30,00:30
6714,"GENESE d.o.o.","ARKOVA ULICA 1",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1210 ARKOVA ULICA 1","14,46341469","46,09972112",14,31,00:31
3917,"ELEKTROSERVISI, d.d. -","BUKOVICE 4B, VODICE",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1217 BUKOVICA PRI VODICAH 4B","14,51018851","46,17396205",40,64,01:04
4264,"TERRA AVSTRALIS","CANKARJEVO NABREŽJE1",1000,"LJUBLJANA-dos","OSTALO","PE LJUBLJANA","1000 RESLJEVA CESTA 44","14,51346062","46,05642279",2,6,00:06
4591,"ODVETNICA DOLINAR SONJA","CIGALETOVA ULICA  7",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 TAVČARJEVA ULICA 2","14,50507489","46,05475835",4,10,00:10
4693,"NADŠKOFIJA LJUBLJANA","CIRIL METODOV TRG 4",1000,"LJUBLJANA-dos","OSTALO","PE LJUBLJANA","1000 CIRIL-METODOV TRG 4","14,50767093","46,05055861",4,10,00:10
2589,"SKB","DALMATINOVA ULICA",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 AJDOVŠČINA 4","14,5052036","46,05336426",4,10,00:10
5477,"GEAPRODUKT, d.o.o.","DEVOVA DEVOVA 18",1000,"LJUBLJANA","SLOPAK - TR","PE LJUBLJANA","1000 DEVOVA ULICA 18","14,48023264","46,08551037",10,22,00:22
6465,"RASTODER, d.o.o.","DEVOVA ULICA18",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 DEVOVA ULICA 18","14,48023264","46,08551037",10,22,00:22
2626,"GORENJE SUROVINA PE LJU","CESTA DVEH CESARJEV",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 CESTA DVEH CESARJEV 370","14,47034461","46,03219002",20,83,01:23
6017,"SNAGA D.O.O.","CESTA DVEH CESARJEV 0",1000,"LJUBLJANA","SLOPAK, INT","PE LJUBLJANA","1000 CESTA DVEH CESARJEV 101","14,47658726","46,02361687",21,86,01:26
6275,"INTER REC 2, d.o.o. - o","CESTA DVEH CESTRJEV 17",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 CESTA DVEH CESARJEV 172","14,47249752","46,03265883",20,80,01:20
5507,"VRTEC KOZARJE","HACQUETOVA ULICA 13",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 HACETOVA ULICA 13","14,44956419","46,0342876",15,30,00:30
583,"CENTER DOLFKE BOŠTJANČI","IG",1000,"LJUBLJANA","SLOPAK - KU","PE LJUBLJANA","1292 DRAGA 1","14,54796196","45,94725933",38,68,01:08
4194,"VRTEC PEDENJPED - enota","UL. II GRUPE ODR. 41",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1261 CESTA II. GRUPE ODREDOV 41","14,59600642","46,03673221",22,35,00:35
4906,"GLAVICA d.o.o.","CESTA III. 15/A",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1260 NOVO POLJE, CESTA III 15A","14,58550377","46,06092549",17,27,00:27
2192,"FAKULTETA ZA GRADBENIŠT","JAMOVA CESTA",1000,"LJUBLJANA","SLOPAK - KU","PE LJUBLJANA","1000 JAMOVA CESTA 2","14,49494709","46,04575253",11,45,00:45
6254,"VALTEX & CO d.o.o.","KOPERSKA ULICA 72",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KOPRSKA ULICA 72","14,48193623","46,03731766",16,66,01:06
6254,"VALTEX & CO d.o.o.","KOPERSKA ULICA 72",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KOPRSKA ULICA 72","14,48193623","46,03731766",16,66,01:06
6193,"EUROPLAKAT d.o.o.","KOPERSKA ULICA 98",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KOPRSKA ULICA 98","14,48281025","46,03363255",17,69,01:09
5911,"ALPRESS, d.o.o.","KURILNIŠKA ULICA NASPR",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 DUNAJSKA CESTA 5","14,50613244","46,0593697",5,19,00:19
4119,"DOM STAREJŠIH OBČANOV V","CESTA NA BOKALCE",1000,"LJUBLJANA","SLOPAK - KU","PE LJUBLJANA","1000 CESTA NA BOKALCE 51","14,44808111","46,05095318",18,42,00:42
5424,"DOM STAREJŠIH OBČANOV V","CESTA NA BOKALCE",1000,"LJUBLJANA","SLOPAK - KU","PE LJUBLJANA","1000 CESTA NA BOKALCE 51","14,44808111","46,05095318",18,42,00:42
4119,"DOM STAREJŠIH OBČANOV V","CESTA NA BOKALCE",1000,"LJUBLJANA","SLOPAK - KU","PE LJUBLJANA","1000 CESTA NA BOKALCE 51","14,44808111","46,05095318",18,42,00:42
5424,"DOM STAREJŠIH OBČANOV V","CESTA NA BOKALCE",1000,"LJUBLJANA","SLOPAK - KU","PE LJUBLJANA","1000 CESTA NA BOKALCE 51","14,44808111","46,05095318",18,42,00:42
3468,"VRTEC OTONA ŽUPANČIČA -","NA PEČI- KODELJEVO",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 NA PEČI 20","14,53672498","46,05316295",1,4,00:04
3466,"VRTEC OTONA ŽUPANČIČA -","NOVOSADSKA",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 NOVOSADSKA ULICA 1","14,54386872","46,05034831",5,8,00:08
573,"CAMERA d.o.o.","OB DOLEN. ŽELEZ. 182",1000,"LJUBLJANA","OSTALO","PE LJUBLJANA","1000 KNEZOV ŠTRADON 94","14,53714973","46,02385021",14,60,01:00
2622,"SAJEVIC","OB DOL. ŽELEZNICI 58",1000,"LJUBLJANA-dos","OSTALO","PE LJUBLJANA","1000 OB DOLENJSKI ŽELEZNICI 58","14,52385315","46,0335763",10,42,00:42
6685,"KLINIČNI CENTER - karto","OB LJUBLJANICI",1000,"LJUBLJANA","INTERSEROH","PE LJUBLJANA","1000 ZALOŠKA CESTA 2","14,52078596","46,05221572",2,4,00:04
